female,yeduc,lincome
0,16,6.214608
0,16,5.991465
0,16,5.857933
0,16,5.991465
0,16,5.010635
0,16,5.991465
0,16,5.703783
0,16,5.857933
0,16,5.051457
0,16,5.521461
0,16,5.857933
0,16,5.521461
0,16,5.857933
0,16,5.857933
0,16,6.214608
0,16,6.214608
0,16,5.991465
0,16,5.298317
0,16,5.857933
0,16,5.298317
0,16,6.214608
0,16,6.214608
0,16,5.857933
0,16,5.521461
0,16,5.991465
0,16,5.521461
0,16,5.857933
0,16,6.214608
0,16,5.298317
0,16,5.298317
0,16,5.857933
0,16,5.991465
0,16,6.214608
0,16,5.703783
0,16,5.703783
0,16,6.476973
0,16,5.521461
0,16,5.857933
0,16,5.298317
0,16,5.857933
0,16,5.857933
0,16,5.991465
0,16,5.521461
0,16,5.991465
0,16,5.991465
0,16,5.703783
0,16,6.214608
0,16,5.991465
0,16,5.703783
0,16,5.703783
0,16,6.476973
0,16,5.703783
0,16,5.010635
0,16,6.214608
0,16,5.857933
0,16,5.703783
0,16,5.521461
0,16,5.703783
0,16,5.991465
0,16,5.164786
0,16,5.857933
0,16,5.298317
0,16,5.298317
0,16,5.991465
0,16,5.857933
0,16,5.703783
0,16,5.521461
0,16,5.703783
0,16,5.703783
0,16,5.298317
0,16,5.298317
0,16,6.214608
0,16,5.521461
0,16,5.010635
0,16,5.521461
0,16,5.991465
0,16,5.857933
0,16,5.857933
0,16,5.164786
0,16,5.991465
0,16,6.476973
0,16,5.703783
0,16,5.857933
0,16,5.010635
0,16,5.857933
0,16,5.521461
0,16,5.991465
0,16,5.857933
0,16,5.857933
0,16,5.991465
0,16,6.214608
0,16,5.703783
0,16,5.857933
0,16,6.214608
0,16,6.214608
0,16,5.857933
0,16,5.991465
0,16,5.991465
0,16,5.857933
0,16,5.991465
0,16,5.857933
0,16,5.703783
0,16,5.521461
0,16,6.214608
0,16,5.857933
0,16,5.991465
0,16,5.857933
0,16,6.214608
0,16,5.991465
0,16,5.857933
0,16,5.991465
0,16,5.703783
0,16,5.703783
0,16,5.010635
0,16,5.857933
0,16,5.703783
0,16,5.703783
0,16,5.703783
0,16,5.521461
0,16,5.703783
0,16,5.857933
0,16,5.857933
0,16,6.214608
0,16,5.857933
0,16,5.857933
0,16,5.857933
0,16,5.857933
0,16,6.214608
0,16,5.298317
0,16,5.298317
0,16,6.309918
0,16,6.109248
0,16,6.109248
0,16,5.991465
0,16,5.857933
0,16,5.857933
0,16,6.109248
0,16,6.109248
0,16,6.309918
0,16,5.991465
0,16,5.857933
0,16,5.703783
0,16,5.857933
0,16,5.416101
0,16,6.309918
0,16,5.857933
0,16,5.991465
0,16,5.857933
0,16,5.298317
0,16,5.991465
0,16,5.857933
0,16,6.309918
0,16,6.109248
0,16,5.521461
0,16,5.857933
0,16,5.857933
0,16,5.416101
0,16,5.857933
0,16,5.703783
0,16,5.991465
0,16,5.857933
0,16,5.991465
0,16,6.109248
0,16,6.109248
0,16,5.857933
0,16,5.991465
0,16,5.991465
0,16,5.991465
0,16,6.309918
0,16,6.109248
0,16,5.298317
0,16,6.109248
0,16,5.703783
0,16,5.857933
0,16,5.991465
0,16,6.309918
0,16,5.416101
0,16,6.109248
0,16,5.857933
0,16,6.109248
0,16,6.309918
0,16,6.109248
0,16,6.856462
0,16,5.857933
0,16,5.521461
0,16,5.857933
0,16,5.857933
0,16,5.857933
0,16,5.857933
0,16,6.309918
0,16,5.991465
0,16,6.55108
0,16,6.309918
0,16,5.857933
0,16,5.521461
0,16,5.857933
0,16,5.991465
0,16,5.857933
0,16,5.857933
0,16,5.991465
0,16,6.109248
0,16,5.857933
0,16,5.991465
0,16,5.991465
0,16,5.991465
0,16,6.109248
0,16,6.109248
0,16,5.991465
0,16,5.991465
0,16,6.109248
0,16,5.991465
0,16,6.109248
0,16,6.109248
0,16,6.109248
0,16,5.991465
0,16,6.109248
0,16,5.703783
0,16,5.991465
0,16,5.703783
0,16,6.55108
0,16,5.857933
0,16,5.703783
0,16,6.109248
0,16,6.109248
0,16,6.109248
0,16,5.991465
0,16,6.55108
0,16,5.991465
0,16,6.109248
0,16,5.703783
0,16,5.991465
0,16,6.109248
0,16,5.521461
0,16,5.991465
0,16,6.109248
0,16,6.109248
0,16,5.857933
0,16,5.521461
0,16,5.703783
0,16,6.109248
0,16,5.857933
0,16,6.109248
0,16,6.309918
0,16,6.109248
0,16,6.109248
0,16,6.109248
0,16,5.991465
0,16,5.703783
0,16,5.857933
0,16,6.55108
0,16,5.298317
0,16,6.309918
0,16,6.309918
0,16,5.521461
0,16,5.857933
0,16,5.991465
0,16,5.857933
0,16,5.857933
0,16,5.298317
0,16,6.109248
0,16,5.703783
0,16,5.991465
0,16,6.109248
0,16,5.857933
0,16,6.109248
0,16,6.109248
0,16,5.298317
0,16,5.991465
0,16,6.109248
0,16,6.109248
0,16,6.55108
0,16,5.298317
0,16,6.309918
0,16,5.857933
0,16,5.703783
0,16,6.109248
0,16,6.214608
0,16,5.991465
0,16,6.214608
0,16,5.857933
0,16,5.991465
0,16,6.214608
0,16,6.214608
0,16,6.214608
0,16,6.39693
0,16,5.991465
0,16,5.991465
0,16,5.857933
0,16,6.214608
0,16,6.39693
0,16,6.907755
0,16,5.991465
0,16,6.109248
0,16,5.991465
0,16,6.109248
0,16,6.39693
0,16,5.857933
0,16,5.991465
0,16,6.109248
0,16,6.214608
0,16,6.214608
0,16,6.39693
0,16,5.991465
0,16,6.39693
0,16,6.39693
0,16,6.109248
0,16,5.857933
0,16,6.214608
0,16,5.991465
0,16,5.991465
0,16,6.39693
0,16,6.214608
0,16,6.214608
0,16,6.214608
0,16,5.991465
0,16,5.991465
0,16,5.991465
0,16,6.109248
0,16,6.214608
0,16,6.109248
0,16,5.991465
0,16,6.109248
0,16,6.39693
0,16,6.214608
0,16,6.214608
0,16,6.39693
0,16,6.109248
0,16,5.857933
0,16,6.214608
0,16,5.703783
0,16,5.857933
0,16,5.857933
0,16,5.857933
0,16,5.991465
0,16,6.39693
0,16,6.214608
0,16,5.857933
0,16,6.109248
0,16,6.109248
0,16,5.991465
0,16,6.39693
0,16,5.857933
0,16,6.214608
0,16,6.214608
0,16,6.214608
0,16,6.109248
0,16,5.703783
0,16,6.39693
0,16,6.39693
0,16,6.214608
0,16,6.214608
0,16,6.214608
0,16,6.214608
0,16,6.39693
0,16,5.991465
0,16,6.109248
0,16,5.521461
0,16,6.214608
0,16,6.214608
0,16,5.991465
0,16,5.857933
0,16,6.109248
0,16,6.109248
0,16,6.214608
0,16,6.109248
0,16,6.39693
0,16,6.214608
0,16,5.991465
0,16,6.39693
0,16,5.991465
0,16,6.109248
0,16,6.620073
0,16,6.214608
0,16,5.991465
0,16,5.521461
0,16,5.991465
0,16,6.109248
0,16,6.214608
0,16,6.214608
0,16,6.39693
0,16,6.214608
0,16,5.991465
0,16,6.620073
0,16,5.857933
0,16,5.991465
0,16,6.39693
0,16,6.214608
0,16,6.907755
0,16,6.620073
0,16,6.109248
0,16,6.109248
0,16,6.214608
0,16,6.109248
0,16,6.214608
0,16,6.109248
0,16,6.109248
0,16,6.620073
0,16,5.616771
0,16,5.991465
0,16,6.214608
0,16,6.214608
0,16,6.214608
0,16,5.991465
0,16,6.109248
0,16,6.39693
0,16,5.991465
0,16,6.109248
0,16,5.857933
0,16,6.109248
0,16,6.620073
0,16,5.991465
0,16,6.39693
0,16,6.109248
0,16,5.857933
0,16,5.703783
0,16,6.109248
0,16,6.109248
0,16,6.214608
0,16,6.109248
0,16,5.857933
0,16,6.214608
0,16,6.109248
0,16,5.546154
0,16,6.214608
0,16,6.214608
0,16,6.109248
0,16,6.214608
0,16,6.109248
0,16,6.620073
0,16,5.991465
0,16,6.109248
0,16,6.39693
0,16,6.109248
0,16,5.857933
0,16,6.214608
0,16,6.109248
0,16,6.214608
0,16,6.214608
0,16,6.109248
0,16,6.55108
0,16,6.39693
0,16,5.991465
0,16,6.39693
0,16,6.55108
0,16,6.309918
0,16,6.39693
0,16,6.55108
0,16,6.39693
0,16,6.39693
0,16,6.214608
0,16,6.745236
0,16,6.309918
0,16,6.55108
0,16,6.214608
0,16,6.55108
0,16,6.309918
0,16,7.003066
0,16,6.55108
0,16,6.745236
0,16,6.214608
0,16,6.109248
0,16,6.55108
0,16,6.109248
0,16,6.39693
0,16,6.309918
0,16,5.875633
0,16,6.39693
0,16,6.55108
0,16,6.214608
0,16,6.39693
0,16,6.39693
0,16,6.214608
0,16,6.214608
0,16,5.926926
0,16,6.39693
0,16,6.309918
0,16,6.309918
0,16,6.55108
0,16,6.109248
0,16,6.39693
0,16,7.003066
0,16,6.309918
0,16,6.55108
0,16,6.109248
0,16,6.214608
0,16,6.39693
0,16,6.39693
0,16,6.214608
0,16,6.109248
0,16,6.109248
0,16,6.309918
0,16,7.20786
0,16,6.39693
0,16,6.39693
0,16,6.39693
0,16,6.55108
0,16,6.214608
0,16,6.214608
0,16,6.109248
0,16,6.745236
0,16,6.39693
0,16,6.214608
0,16,6.745236
0,16,6.39693
0,16,6.214608
0,16,6.39693
0,16,6.214608
0,16,6.745236
0,16,6.309918
0,16,6.309918
0,16,6.309918
0,16,6.39693
0,16,6.109248
0,16,6.109248
0,16,6.309918
0,16,5.991465
0,16,6.39693
0,16,6.39693
0,16,6.55108
0,16,6.39693
0,16,6.309918
0,16,6.309918
0,16,6.214608
0,16,6.309918
0,16,6.214608
0,16,6.214608
0,16,6.39693
0,16,6.309918
0,16,6.214608
0,16,6.55108
0,16,5.991465
0,16,6.39693
0,16,6.214608
0,16,6.309918
0,16,6.214608
0,16,6.309918
0,16,6.55108
0,16,6.39693
0,16,6.214608
0,16,6.55108
0,16,6.55108
0,16,6.109248
0,16,6.476973
0,16,6.55108
0,16,6.620073
0,16,6.476973
0,16,6.745236
0,16,6.620073
0,16,6.620073
0,16,6.620073
0,16,6.620073
0,16,6.55108
0,16,6.55108
0,16,6.620073
0,16,6.620073
0,16,6.620073
0,16,6.55108
0,16,6.745236
0,16,6.745236
0,16,6.620073
0,16,6.55108
0,16,6.55108
0,16,6.620073
0,16,6.745236
0,16,6.55108
0,16,6.476973
0,16,6.907755
0,16,6.802395
0,16,6.907755
0,16,6.802395
0,16,6.856462
0,16,6.802395
0,16,6.802395
0,16,7.090077
0,16,7.047517
0,16,7.296413
0,16,7.069024
0,16,7.296413
1,16,5.298317
1,16,1.832582
1,16,3.912023
1,16,5.010635
1,16,5.010635
1,16,4.60517
1,16,4.60517
1,16,1.832582
1,16,3.912023
1,16,3.218876
1,16,5.010635
1,16,3.912023
1,16,5.521461
1,16,5.521461
1,16,3.912023
1,16,4.60517
1,16,1.832582
1,16,4.60517
1,16,6.214608
1,16,5.010635
1,16,3.912023
1,16,3.912023
1,16,4.60517
1,16,3.912023
1,16,5.010635
1,16,5.010635
1,16,5.521461
1,16,5.298317
1,16,5.521461
1,16,3.912023
1,16,5.010635
1,16,5.521461
1,16,4.60517
1,16,5.298317
1,16,5.010635
1,16,4.60517
1,16,5.010635
1,16,4.60517
1,16,5.298317
1,16,5.521461
1,16,5.298317
1,16,1.832582
1,16,4.60517
1,16,5.010635
1,16,5.010635
1,16,5.010635
1,16,5.010635
1,16,5.298317
1,16,5.010635
1,16,5.010635
1,16,4.60517
1,16,5.298317
1,16,1.832582
1,16,5.010635
1,16,4.029806
1,16,5.051457
1,16,5.329089
1,16,6.227031
1,16,5.051457
1,16,3.442019
1,16,4.029806
1,16,4.029806
1,16,4.665795
1,16,5.051457
1,16,4.665795
1,16,5.051457
1,16,1.832582
1,16,5.051457
1,16,4.665795
1,16,5.329089
1,16,4.665795
1,16,4.029806
1,16,5.051457
1,16,1.832582
1,16,5.051457
1,16,4.828314
1,16,4.828314
1,16,5.416101
1,16,5.164786
1,16,5.616771
1,16,5.416101
1,16,5.616771
1,16,3.218876
1,16,4.317488
1,16,4.828314
1,16,5.416101
1,16,5.164786
1,16,3.218876
1,16,4.317488
1,16,5.164786
1,16,5.164786
1,16,5.164786
1,16,4.317488
1,16,3.442019
1,16,4.60517
1,16,5.521461
1,16,4.60517
1,16,5.298317
1,16,5.010635
1,16,5.010635
1,16,5.010635
1,16,3.912023
1,16,5.010635
1,16,5.703783
1,16,5.991465
1,16,4.60517
1,16,5.010635
1,16,5.010635
1,16,5.298317
1,16,4.60517
1,16,3.912023
1,16,5.010635
1,16,5.010635
1,16,4.60517
1,16,5.298317
1,16,5.010635
1,16,5.298317
1,16,5.010635
1,16,5.703783
1,16,5.298317
1,16,5.521461
1,16,5.010635
1,16,5.521461
1,16,5.298317
1,16,5.010635
1,16,4.60517
1,16,5.521461
1,16,4.60517
1,16,5.010635
1,16,5.010635
1,16,5.298317
1,16,3.912023
1,16,3.912023
1,16,3.912023
1,16,3.912023
1,16,5.703783
1,16,5.010635
1,16,3.912023
1,16,5.521461
1,16,4.317488
1,16,5.521461
1,16,5.521461
1,16,4.317488
1,16,5.010635
1,16,5.703783
1,16,5.521461
1,16,4.60517
1,16,4.60517
1,16,5.703783
1,16,5.298317
1,16,5.298317
1,16,5.298317
1,16,5.298317
1,16,4.60517
1,16,5.703783
1,16,5.298317
1,16,5.298317
1,16,5.010635
1,16,6.109248
1,16,5.298317
1,16,5.521461
1,16,5.010635
1,16,5.010635
1,16,5.010635
1,16,4.60517
1,16,5.010635
1,16,4.60517
1,16,5.298317
1,16,5.521461
1,16,6.39693
1,16,6.39693
1,16,5.298317
1,16,4.60517
1,16,4.60517
1,16,5.298317
1,16,5.298317
1,16,5.298317
1,16,4.828314
1,16,4.828314
1,16,5.521461
1,16,5.010635
1,16,4.828314
1,16,5.298317
1,16,5.703783
1,16,4.828314
1,16,5.857933
1,16,5.703783
1,16,4.60517
1,16,5.521461
1,16,5.010635
1,16,5.857933
1,16,4.828314
1,16,5.703783
1,16,5.298317
1,16,5.703783
1,16,5.521461
1,16,5.010635
1,16,6.39693
1,16,5.857933
1,16,5.521461
1,16,5.298317
1,16,5.010635
1,16,5.298317
1,16,5.298317
1,16,5.521461
1,16,5.521461
1,16,5.521461
1,16,5.521461
1,16,5.521461
1,16,5.010635
1,16,5.298317
1,16,5.703783
1,16,5.521461
1,16,4.60517
1,16,4.60517
1,16,5.521461
1,16,5.521461
1,16,4.60517
1,16,5.010635
1,16,4.665795
1,16,5.010635
1,16,5.010635
1,16,5.521461
1,16,5.298317
1,16,4.828314
1,16,5.521461
1,16,5.010635
1,16,5.521461
1,16,5.010635
1,16,4.828314
1,16,5.298317
1,16,5.521461
1,16,5.298317
1,16,5.857933
1,16,5.991465
1,16,5.521461
1,16,6.802395
1,16,5.521461
1,16,5.010635
1,16,5.164786
1,16,5.164786
1,16,5.991465
1,16,5.703783
1,16,5.703783
1,16,5.298317
1,16,5.991465
1,16,5.521461
1,16,5.298317
1,16,5.857933
1,16,5.164786
1,16,5.703783
1,16,5.857933
1,16,5.703783
1,16,5.298317
1,16,5.521461
1,16,5.703783
1,16,5.521461
1,16,5.298317
1,16,5.298317
1,16,5.521461
1,16,5.703783
1,16,5.857933
1,16,5.298317
1,16,5.857933
1,16,5.991465
1,16,5.857933
1,16,5.703783
1,16,5.521461
1,16,5.051457
1,16,5.298317
1,16,5.010635
1,16,5.703783
1,16,5.298317
1,16,5.991465
1,16,5.521461
1,16,6.214608
1,16,5.298317
1,16,5.857933
1,16,5.703783
1,16,5.010635
1,16,5.298317
1,16,5.857933
1,16,5.010635
1,16,5.703783
1,16,5.703783
1,16,5.298317
1,16,5.703783
1,16,5.010635
1,16,5.857933
1,16,5.857933
1,16,5.298317
1,16,5.298317
1,16,5.164786
1,16,5.010635
1,16,5.703783
1,16,5.703783
1,16,5.010635
1,16,5.521461
1,16,5.521461
1,16,5.703783
1,16,5.010635
1,16,5.703783
1,16,5.857933
1,16,5.164786
1,16,5.010635
1,16,5.298317
1,16,5.521461
1,16,5.991465
1,16,5.298317
1,16,6.214608
1,16,5.521461
1,16,5.298317
1,16,5.164786
1,16,5.703783
1,16,5.010635
1,16,5.703783
1,16,5.164786
1,16,5.521461
1,16,5.521461
1,16,5.703783
1,16,5.703783
1,16,5.991465
1,16,5.857933
1,16,5.010635
1,16,5.703783
1,16,5.703783
1,16,5.857933
1,16,5.298317
1,16,5.010635
1,16,5.703783
1,16,5.991465
1,16,5.521461
1,16,5.703783
1,16,5.857933
1,16,6.214608
1,16,5.703783
1,16,5.298317
1,16,5.703783
1,16,5.703783
1,16,5.164786
1,16,5.010635
1,16,5.857933
1,16,6.214608
1,16,5.010635
1,16,5.703783
1,16,5.703783
1,16,5.857933
1,16,5.703783
1,16,5.991465
1,16,5.298317
1,16,5.329089
1,16,5.703783
1,16,5.298317
1,16,6.109248
1,16,5.857933
1,16,5.857933
1,16,5.991465
1,16,5.703783
1,16,5.329089
1,16,6.309918
1,16,5.703783
1,16,6.109248
1,16,5.416101
1,16,6.109248
1,16,5.521461
1,16,5.298317
1,16,5.857933
1,16,5.857933
1,16,5.991465
1,16,5.703783
1,16,6.856462
1,16,5.857933
1,16,5.703783
1,16,5.298317
1,16,5.857933
1,16,5.298317
1,16,5.329089
1,16,5.857933
1,16,5.991465
1,16,5.857933
1,16,5.329089
1,16,6.109248
1,16,5.298317
1,16,5.857933
1,16,5.703783
1,16,5.991465
1,16,5.521461
1,16,5.857933
1,16,5.857933
1,16,5.298317
1,16,5.329089
1,16,6.109248
1,16,5.857933
1,16,5.857933
1,16,5.329089
1,16,5.703783
1,16,5.521461
1,16,5.857933
1,16,5.298317
1,16,5.991465
1,16,5.703783
1,16,5.857933
1,16,5.521461
1,16,5.991465
1,16,5.857933
1,16,5.991465
1,16,5.991465
1,16,5.857933
1,16,5.857933
1,16,5.521461
1,16,5.991465
1,16,5.521461
1,16,5.703783
1,16,6.109248
1,16,5.857933
1,16,6.109248
1,16,5.546154
1,16,6.109248
1,16,5.991465
1,16,6.109248
1,16,5.857933
1,16,5.521461
1,16,5.991465
1,16,5.857933
1,16,5.616771
1,16,5.991465
1,16,5.703783
1,16,5.991465
1,16,5.703783
1,16,5.521461
1,16,5.546154
1,16,5.857933
1,16,5.857933
1,16,5.857933
1,16,5.875633
1,16,6.109248
1,16,6.309918
1,16,6.55108
1,16,6.39693
1,16,6.476973
1,16,6.652863
0,17,4.60517
0,17,5.010635
0,17,6.214608
0,17,4.60517
0,17,3.218876
0,17,1.832582
0,17,3.912023
0,17,2.525729
0,17,1.832582
0,17,3.442019
0,17,1.832582
0,17,5.329089
0,17,5.616771
0,17,4.828314
0,17,3.218876
0,17,3.442019
0,17,3.218876
0,17,3.218876
0,17,3.912023
0,17,6.263398
0,17,3.218876
0,17,4.317488
0,17,3.912023
0,17,4.60517
0,17,4.828314
0,17,5.010635
0,17,4.60517
0,17,4.60517
0,17,5.521461
0,17,5.164786
0,17,5.416101
0,17,5.546154
0,17,5.546154
0,17,6.263398
0,17,7.025538
1,17,5.010635
1,17,5.010635
1,17,1.832582
1,17,4.029806
1,17,4.317488
1,17,4.828314
1,17,4.60517
1,17,4.60517
1,17,3.912023
1,17,4.60517
1,17,5.298317
0,18,5.616771
0,18,5.991465
0,18,5.857933
0,18,6.109248
0,18,6.214608
0,18,6.214608
0,18,5.991465
0,18,6.214608
0,18,6.214608
0,18,5.991465
0,18,5.991465
0,18,5.857933
0,18,6.214608
0,18,5.991465
0,18,6.214608
0,18,6.309918
0,18,6.309918
0,18,5.703783
0,18,6.309918
0,18,5.416101
0,18,5.991465
0,18,6.109248
0,18,6.109248
0,18,6.109248
0,18,6.109248
0,18,6.309918
0,18,5.857933
0,18,6.309918
0,18,5.991465
0,18,6.39693
0,18,5.991465
0,18,6.214608
0,18,6.39693
0,18,6.39693
0,18,6.39693
0,18,6.39693
0,18,6.39693
0,18,6.620073
0,18,6.109248
0,18,6.39693
0,18,6.214608
0,18,5.857933
0,18,6.39693
0,18,6.39693
0,18,5.991465
0,18,6.214608
0,18,6.214608
0,18,6.620073
0,18,6.39693
0,18,6.39693
0,18,6.109248
0,18,6.214608
0,18,6.39693
0,18,6.39693
0,18,6.620073
0,18,6.109248
0,18,6.214608
0,18,6.55108
0,18,6.309918
0,18,6.55108
0,18,6.39693
0,18,6.39693
0,18,6.39693
0,18,6.55108
0,18,6.55108
0,18,6.55108
0,18,6.39693
0,18,6.55108
0,18,6.55108
0,18,6.309918
0,18,6.39693
0,18,6.55108
0,18,6.39693
0,18,6.39693
0,18,6.39693
0,18,6.55108
0,18,5.926926
0,18,6.55108
0,18,6.39693
0,18,6.39693
0,18,6.309918
0,18,6.214608
0,18,6.745236
0,18,6.39693
0,18,6.745236
0,18,6.620073
0,18,6.55108
0,18,6.745236
0,18,6.309918
0,18,6.856462
1,18,4.60517
1,18,4.60517
1,18,5.298317
1,18,2.525729
1,18,5.546154
1,18,1.832582
1,18,5.521461
1,18,5.298317
1,18,4.60517
1,18,5.298317
1,18,5.298317
1,18,4.60517
1,18,5.298317
1,18,5.857933
1,18,5.991465
1,18,5.298317
1,18,5.703783
1,18,5.703783
1,18,5.329089
1,18,5.521461
1,18,5.857933
1,18,6.39693
1,18,6.39693
1,18,6.55108
1,18,6.39693
1,18,6.620073
